index,station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,avgspeed,rel_hum,latitude_x,longitude_x,trap,latitude_y,longitude_y,nummosquitos,wnvpresent,year,month,day,tot_mos_species,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T016,42.011601,-87.81150600000002,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T033,41.906638,-87.701431,4,0,2009,8,27,4,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T151,41.916265,-87.800515,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T220,41.963976,-87.69181,2,0,2009,8,27,2,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T013,41.923738,-87.785288,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T144,41.94016,-87.794896,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T144,41.94016,-87.794896,2,0,2009,8,27,2,0,0,1
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T144,41.94016,-87.794896,1,0,2009,8,27,1,1,0,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T160,41.903002,-87.68826700000002,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T017,41.960616,-87.777189,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T009,41.99247800000001,-87.862995,2,0,2009,8,27,2,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T900,41.974689,-87.890615,3,0,2009,8,27,63,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T900,41.974689,-87.890615,2,0,2009,8,27,8,0,0,1
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T903,41.957799,-87.930995,2,0,2009,8,27,2,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T224,41.94722700000001,-87.67145699999998,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T230,41.904194,-87.756155,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T228,41.951866,-87.72505699999998,1,0,2009,8,27,1,0,1,0
972,1,2009-08-27,64.0,0.95,30.08,9.1,7,9.7,87.04750814880093,41.995,-87.93299999999999,T228,41.951866,-87.72505699999998,2,0,2009,8,27,2,0,0,1
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T094,41.720848,-87.666014,1,0,2009,8,27,1,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T159,41.732984,-87.649642,1,0,2009,8,27,1,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T031,41.801498,-87.763416,1,0,2009,8,27,1,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T031,41.801498,-87.763416,1,0,2009,8,27,1,0,0,1
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T090,41.868077,-87.666901,2,0,2009,8,27,2,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,1,0,2009,8,27,1,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T152,41.846075,-87.716277,1,0,2009,8,27,1,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T095,41.704336,-87.70373599999998,2,0,2009,8,27,2,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T062,41.800737,-87.71188000000002,1,0,2009,8,27,1,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T069,41.768388,-87.678649,2,0,2009,8,27,2,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T073,41.773215,-87.60088,11,0,2009,8,27,11,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T073,41.773215,-87.60088,2,0,2009,8,27,2,0,0,1
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T074,41.822536,-87.66634300000003,1,0,2009,8,27,1,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T074,41.822536,-87.66634300000003,1,0,2009,8,27,1,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T079,41.766202,-87.562889,1,0,2009,8,27,1,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T079,41.766202,-87.562889,1,0,2009,8,27,1,0,0,1
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T083,41.754292,-87.590773,1,0,2009,8,27,1,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T115,41.673408,-87.599862,3,0,2009,8,27,3,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T115,41.673408,-87.599862,2,0,2009,8,27,2,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T138,41.72646500000001,-87.585413,1,0,2009,8,27,1,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T200,41.678618,-87.559308,4,0,2009,8,27,4,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T200,41.678618,-87.559308,2,0,2009,8,27,2,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T209,41.740641,-87.546587,14,0,2009,8,27,14,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T209,41.740641,-87.546587,2,0,2009,8,27,2,0,0,1
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T212,41.680946,-87.535198,3,0,2009,8,27,3,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T212,41.680946,-87.535198,1,0,2009,8,27,1,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T221,41.659112,-87.53869300000002,4,0,2009,8,27,4,0,1,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T221,41.659112,-87.53869300000002,1,0,2009,8,27,1,1,0,0
973,2,2009-08-27,65.0,1.19,30.07,10.7,8,11.0,87.09368152584932,41.786,-87.75200000000001,T225,41.743402,-87.731435,9,0,2009,8,27,9,0,1,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T046,41.891118,-87.65449100000002,2,0,2009,9,3,2,0,1,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T046,41.891118,-87.65449100000002,2,0,2009,9,3,2,0,0,1
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T148,42.01743,-87.68776899999997,1,0,2009,9,3,1,0,1,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T012,41.991429,-87.747113,1,0,2009,9,3,1,0,1,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T144,41.94016,-87.794896,3,0,2009,9,3,3,0,1,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T144,41.94016,-87.794896,1,0,2009,9,3,1,0,0,1
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T900,41.974689,-87.890615,1,0,2009,9,3,19,0,1,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T900,41.974689,-87.890615,5,1,2009,9,3,5,0,0,1
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T900,41.974689,-87.890615,2,0,2009,9,3,4,0,0,1
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T900,41.974689,-87.890615,2,0,2009,9,3,2,1,0,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T903,41.957799,-87.930995,3,0,2009,9,3,3,0,1,0
986,1,2009-09-03,66.0,0.0,30.16,4.7,5,6.0,65.74362216511028,41.995,-87.93299999999999,T903,41.957799,-87.930995,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T048,41.867108,-87.654224,2,0,2009,9,3,2,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T048,41.867108,-87.654224,3,0,2009,9,3,3,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T048,41.867108,-87.654224,1,0,2009,9,3,1,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T159,41.732984,-87.649642,1,0,2009,9,3,1,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T159,41.732984,-87.649642,5,0,2009,9,3,5,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T159,41.732984,-87.649642,1,0,2009,9,3,1,0,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T090,41.868077,-87.666901,1,0,2009,9,3,1,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,1,0,2009,9,3,1,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,1,0,2009,9,3,1,0,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T145,41.878114,-87.629798,1,0,2009,9,3,1,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T145,41.878114,-87.629798,1,0,2009,9,3,1,0,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T047,41.868142,-87.696269,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T061,41.801179,-87.679447,2,0,2009,9,3,2,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T061,41.801179,-87.679447,1,0,2009,9,3,1,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T062,41.800737,-87.71188000000002,1,0,2009,9,3,1,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T069,41.768388,-87.678649,3,0,2009,9,3,3,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T069,41.768388,-87.678649,2,0,2009,9,3,2,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T073,41.773215,-87.60088,2,0,2009,9,3,2,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T073,41.773215,-87.60088,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T073,41.773215,-87.60088,2,0,2009,9,3,2,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T079,41.766202,-87.562889,3,0,2009,9,3,3,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T079,41.766202,-87.562889,2,0,2009,9,3,2,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T081,41.821582,-87.62779599999998,2,0,2009,9,3,2,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T082,41.803423,-87.642984,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T114,41.798697,-87.736812,1,0,2009,9,3,1,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T114,41.798697,-87.736812,3,0,2009,9,3,3,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T138,41.72646500000001,-87.585413,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T138,41.72646500000001,-87.585413,1,0,2009,9,3,1,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T200,41.678618,-87.559308,4,0,2009,9,3,4,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T200,41.678618,-87.559308,3,0,2009,9,3,3,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T200,41.678618,-87.559308,4,0,2009,9,3,4,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T209,41.740641,-87.546587,3,0,2009,9,3,3,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T209,41.740641,-87.546587,2,0,2009,9,3,2,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T209,41.740641,-87.546587,3,0,2009,9,3,3,1,0,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T212,41.680946,-87.535198,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T221,41.659112,-87.53869300000002,1,0,2009,9,3,1,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T221,41.659112,-87.53869300000002,1,0,2009,9,3,1,0,0,1
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T225,41.743402,-87.731435,13,0,2009,9,3,13,0,1,0
987,2,2009-09-03,66.0,0.0,30.14,5.2,6,5.9,68.13290539218104,41.786,-87.75200000000001,T225,41.743402,-87.731435,2,0,2009,9,3,2,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T002,41.95469,-87.800991,6,0,2009,9,14,6,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T046,41.891118,-87.65449100000002,3,0,2009,9,14,3,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T049,41.896282,-87.655232,2,0,2009,9,14,2,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T049,41.896282,-87.655232,2,0,2009,9,14,2,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T054,41.921965,-87.632085,9,0,2009,9,14,11,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T054,41.921965,-87.632085,2,0,2009,9,14,2,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T148,42.01743,-87.68776899999997,4,0,2009,9,14,4,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T153,41.907645,-87.760886,4,0,2009,9,14,4,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T153,41.907645,-87.760886,1,0,2009,9,14,1,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T011,41.944869,-87.832763,1,0,2009,9,14,1,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T011,41.944869,-87.832763,3,0,2009,9,14,3,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T028,41.986921,-87.689778,3,0,2009,9,14,3,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T028,41.986921,-87.689778,2,0,2009,9,14,2,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T033,41.906638,-87.701431,3,0,2009,9,14,3,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T033,41.906638,-87.701431,1,0,2009,9,14,1,1,0,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T147,41.932094,-87.700117,1,0,2009,9,14,1,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T147,41.932094,-87.700117,2,0,2009,9,14,2,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T151,41.916265,-87.800515,14,0,2009,9,14,14,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T151,41.916265,-87.800515,1,0,2009,9,14,1,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T218,41.948167,-87.730698,17,0,2009,9,14,17,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T218,41.948167,-87.730698,1,0,2009,9,14,1,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T220,41.963976,-87.69181,10,0,2009,9,14,10,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T220,41.963976,-87.69181,1,0,2009,9,14,1,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T003,41.964242,-87.757639,2,0,2009,9,14,2,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T012,41.991429,-87.747113,1,0,2009,9,14,1,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T013,41.923738,-87.785288,10,0,2009,9,14,10,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T013,41.923738,-87.785288,2,0,2009,9,14,2,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T030,41.89923,-87.716788,1,0,2009,9,14,1,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T144,41.94016,-87.794896,19,0,2009,9,14,19,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T144,41.94016,-87.794896,1,0,2009,9,14,1,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T017,41.960616,-87.777189,5,0,2009,9,14,5,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T039,41.911824,-87.726737,1,0,2009,9,14,1,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T039,41.911824,-87.726737,1,0,2009,9,14,1,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T009,41.99247800000001,-87.862995,7,0,2009,9,14,7,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T900,41.974689,-87.890615,20,0,2009,9,14,46,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T900,41.974689,-87.890615,1,0,2009,9,14,12,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T900,41.974689,-87.890615,5,0,2009,9,14,6,1,0,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T903,41.957799,-87.930995,11,0,2009,9,14,11,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T903,41.957799,-87.930995,1,0,2009,9,14,1,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T903,41.957799,-87.930995,1,0,2009,9,14,1,1,0,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T222,41.925198,-87.746381,6,0,2009,9,14,6,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T223,41.973845,-87.805059,22,0,2009,9,14,22,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T223,41.973845,-87.805059,3,0,2009,9,14,3,0,0,1
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T223,41.973845,-87.805059,2,0,2009,9,14,2,1,0,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T224,41.94722700000001,-87.67145699999998,1,0,2009,9,14,1,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T230,41.904194,-87.756155,8,1,2009,9,14,8,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T228,41.951866,-87.72505699999998,3,0,2009,9,14,3,0,1,0
1008,1,2009-09-14,71.0,0.0,30.07,0.1,33,2.1,57.529931902935154,41.995,-87.93299999999999,T228,41.951866,-87.72505699999998,2,1,2009,9,14,2,0,0,1
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T048,41.867108,-87.654224,9,0,2009,9,14,9,0,1,0
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T048,41.867108,-87.654224,5,0,2009,9,14,5,0,0,1
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T094,41.720848,-87.666014,1,0,2009,9,14,1,0,1,0
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T159,41.732984,-87.649642,1,0,2009,9,14,1,0,1,0
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T031,41.801498,-87.763416,21,0,2009,9,14,21,0,1,0
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T031,41.801498,-87.763416,1,0,2009,9,14,1,0,0,1
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,30,0,2009,9,14,30,0,1,0
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,1,0,2009,9,14,1,0,0,1
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T135,41.662014,-87.72460799999998,2,0,2009,9,14,2,1,0,0
1009,2,2009-09-14,72.0,0.0,30.05,1.1,13,2.7,57.65144689902383,41.786,-87.75200000000001,T158,41.682587,-87.707973,9,1,2009,9,14,9,0,1,0
